omitted_animal,n_combined_exposure,n_oxygen_control,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,scenario_order,scenario,is_full_cohort,fdr_lt_0_05,nes_rank_descending,nes_rank_ascending,absolute_nes_rank
S2,2,3,HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,183,-0.2348395996023628,-1.1121603161425258,0.1996124031007752,0.2851605758582503,0.16809465524275807,1911,"tags=21%, list=14%, signal=18%",Ip6k2/Pmm1/Vamp8/Pvt1/Coq8a/Epha2/Cd82/Bax/Ddit4/H2ac25/Rps27l/Rpl36/Pom121/Ercc5/Abhd4/S100a10/Mknk2/Ephx1/Ccnd2/Btg1/Tgfa/Rb1/Ankra2/Il1a/Zfp36l1/Sat1/Ccnd3/Foxo3/S100a4/Txnip/Cebpa/Pitpnc1/Ninj1/Cdkn2b/Zbtb16/Klf4/Rnf19b/H1f2,6,Omit S2,FALSE,FALSE,25,26,36
S2,2,3,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,32,0.3156970160554747,1.0945755401162784,0.33195020746887965,0.4231517509727627,0.2494368216260496,2918,"tags=31%, list=22%, signal=24%",Myc/Kat2a/Ppard/Trp53/Ncstn/Axin1/Psen2/Nkd1/Hdac5/Skp2,6,Omit S2,FALSE,FALSE,11,40,37
S2,2,3,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,95,0.2540090884433459,1.0824112920770963,0.2751004016064257,0.3717572994681428,0.2191411449496421,1918,"tags=21%, list=15%, signal=18%",Rps6ka1/Stat2/Ube2d3/Myd88/Cdk4/Akt1/Cdk2/Hras/Calr/E2f1/Tnfrsf1a/Prkcb/Akt1s1/Mknk1/Cfl1/Nod1/Traf2/Prkag1/Pfn1/Ap2m1,6,Omit S2,FALSE,FALSE,12,39,38
S2,2,3,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,29,-0.32149830243520006,-1.0800627052548115,0.33852140077821014,0.4231517509727627,0.2494368216260496,800,"tags=48%, list=6%, signal=45%",Vldlr/Ache/Hey1/Thy1/Crmp1/Nrp2/Cntfr/Ophn1/Cdk6/Amot/Myh9/Ets2/Tle3/Vegfa,6,Omit S2,FALSE,FALSE,24,27,39
S2,2,3,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,149,-0.23426187077364435,-1.0781254425808564,0.30174081237911027,0.39702738470935567,0.23403719519709384,2829,"tags=25%, list=21%, signal=20%",Nlgn2/Actb/Actn1/Src/Itga9/Cx3cl1/Tial1/Adam9/Cnn2/Amigo1/Actn4/Nexn/Pcdh1/Kcnh2/Tmem8b/Nlgn3/Syk/Akt3/Pkd1/Dlg1/Ptk2/Arhgef6/Plcg1/Jam3/Cd86/Myh9/Cadm2/Cntn1/Vcl/Pecam1/Pik3cb/Epb41l2/Sgce/B4galt1/Vcam1/Tjp1/Pten,6,Omit S2,FALSE,FALSE,23,28,40
S2,2,3,HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,24,-0.32637589600925265,-1.045661046228791,0.3840155945419103,0.46637211585665195,0.27491408934707906,2645,"tags=33%, list=20%, signal=27%",Msx1/Fgfr1/Olr1/Ptk2/Ccnd2/S100a4/Itgav/Vegfa,6,Omit S2,FALSE,FALSE,22,29,41
S2,2,3,HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,136,0.22598785974698457,1.024540680724732,0.3917525773195876,0.46637211585665195,0.27491408934707906,2189,"tags=25%, list=17%, signal=21%",Irf1/Tap1/Fen1/Dnajb1/Hmox1/Junb/Ppif/Fos/Cdk2/Cdc34/Rpn1/Bak1/Chka/Bid/Il6st/Ctsl/Nat2/Ap2s1/Ddx21/Prkcd/Nfkbia/Sigmar1/Btg2/Dnaja1/Klhdc3/Parp2/Urod/Mark2/Tuba4a/Stard3/Icam1/Cnp/Tars1/Polg2,6,Omit S2,FALSE,FALSE,13,38,42
S2,2,3,HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,145,0.22054461319316057,1.0156433644365532,0.4048582995951417,0.4707654646455136,0.2775038528436712,2507,"tags=25%, list=19%, signal=20%",Clp1/Fen1/Impdh2/Mpg/Rpa2/Cmpk2/Mrpl40/Alyref/Rfc2/Sac3d1/Sec61a1/Umps/Adrm1/Zfp707/Pola2/Pold1/Nelfcd/Tarbp2/Tk2/Taf1c/Trp53/Gtf2f1/Eloa/Ercc4/Lig1/Ada/Ssrp1/Ercc2/Cstf3/Rfc3/Cant1/Polr3c/Brf2/Gmpr2/Itpa/Dut,6,Omit S2,FALSE,FALSE,14,37,43
S2,2,3,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,83,-0.22862019986267348,-0.9646437582460664,0.5183752417794971,0.5890627747494286,0.34723700406282104,2205,"tags=23%, list=17%, signal=19%",Dhcr24/Pex7/Abca1/Cat/Abcd3/Rbp1/Hacl1/Optn/Atxn1/Slc23a2/Scp2/Pex13/Bcar3/Pex1/Abca5/Npc1/Fads1/Sod1/Ttr,6,Omit S2,FALSE,FALSE,21,30,44
S2,2,3,HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,92,-0.2112391772609535,-0.904366872322683,0.6489151873767258,0.705342594974702,0.4157808980903507,3417,"tags=37%, list=26%, signal=28%",Stam/Scrn1/Sec24d/Ap3s1/Mon2/Gnas/Scamp1/Copb2/Lman1/Cltc/Sec31a/Krt18/Sec22b/Uso1/Cog2/Kif1b/Dnm1l/Ap1g1/Rer1/Abca1/Arcn1/Cav2/Mapk1/Igf2r/Anp32e/Bet1/Lamp2/Rps6ka3/Bnip3/Ap2b1/Atp7a/Adam10/Sod1/Dst,6,Omit S2,FALSE,FALSE,20,31,45
S2,2,3,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,46,-0.24401925449835643,-0.904029892294692,0.6365461847389559,0.705342594974702,0.4157808980903507,2376,"tags=30%, list=18%, signal=25%",Gpx4/Cat/Glrx/Sbno2/Mgst1/Srxn1/Txnrd1/Abcc1/Lamtor5/Pfkp/Atox1/Txn1/Prnp/Sod1,6,Omit S2,FALSE,FALSE,19,32,46
S2,2,3,HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,86,0.20752250814480191,0.8756678728031027,0.7653061224489796,0.7971938775510204,0.4699248120300752,2353,"tags=21%, list=18%, signal=17%",Mvp/Pex6/Pabpc1/Ctbp1/Hras/Cdk7/Cln6/Aldh9a1/Isoc1/Slc35b2/Abcd2/Dhrs3/Acsl5/Pex11b/Prdx5/Tspo/Pex11a/Mlycd,6,Omit S2,FALSE,FALSE,15,36,47
S2,2,3,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,17,-0.2982813077639544,-0.8658221081852843,0.6666666666666666,0.7092198581560283,0.418066442702501,1605,"tags=47%, list=12%, signal=41%",Pak3/Elp4/Mafb/Pax6/Sec11a/Akt3/Srp14/Stxbp1,6,Omit S2,FALSE,FALSE,18,33,48
S2,2,3,HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,185,-0.16755741933687146,-0.7934577617062647,0.937007874015748,0.9561304836895388,0.563613758806465,2573,"tags=19%, list=19%, signal=15%",Cd302/Ltc4s/Dhrs7b/Agpat3/Gpx4/Ndufb7/Sparcl1/Abca1/Cat/Lifr/Cox7b/Rtn3/C3/Uqcrq/Cox8a/Apoe/Cdkn2c/Scp2/Ptger3/Ppm1b/Bcl6/Atl2/Dnajc15/Atp1b3/Uqcr10/Cd36/Pfkl/Sqor/Chchd10/Ndufa5/Ndufab1/Enpp2/Sod1/Aldoa/Pdcd4,6,Omit S2,FALSE,FALSE,17,34,49
S2,2,3,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,129,-0.1478339539180544,-0.6619142097909904,0.998,0.998,0.5882947368421053,4145,"tags=34%, list=31%, signal=24%",Gpd2/Uros/Hadhb/Hpgd/Bphl/Car2/Suclg1/Cbr3/Idi1/Elovl5/Eno3/Maoa/Hsd17b10/Kmt5a/Mcee/Dld/Nsdhl/Acsl1/Cpox/Bmpr1b/Hibch/Rdh11/Sdhd/Ltc4s/Dhcr24/Acsl4/Sdha/D2hgdh/Gabarapl1/H2az1/Rap1gds1/Aldh3a2/Hmgcs1/Glul/Odc1/Serinc1/S100a10/Ephx1/Suclg2/Eno2/Cd36/Auh/Aldoa/Mif,6,Omit S2,FALSE,FALSE,16,35,50
S3,2,3,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,192,-0.584367163759256,-2.584110081550095,1.0917155062669636e-20,5.458577531334817e-19,2.5281832776708624e-19,2425,"tags=45%, list=18%, signal=37%",Mtx2/Ndufa8/Timm50/Hadhb/Sdhc/Nqo2/AK157302/Atp5po/Immt/Ndufb6/Eci1/Atp5mc1/Ndufs7/Atp5f1c/Atp5me/Mfn2/Suclg1/Cyc1/Atp5mc3/Ndufb8/Ndufv2/Ech1/Ndufb5/Cox5a/Etfa/Prdx3/Ndufa3/Cox8a/Mrps12/Fdx1/Atp5pb/Cox7a2l/Mpc1/Bax/Uqcr11/Sdha/Etfb/Idh3g/Cox6c/Uqcrq/Atp5pd/Gpx4/Atp6v1e1/Supv3l1/Atp6ap1/Ndufb7/Polr2f/Iscu/Timm8b/Mrps15/Dld/Ndufa1/Mdh1/Ndufs6/Cox7c/Ndufs3/Atp6v1f/Cox5b/Ndufa6/Ndufc1/Vdac3/Ndufb2/Atp5pf/Atp6v1d/Atp6v0e/Cyb5a/Atp5f1e/Atp6v0b/Ndufa4/Uqcr10/Ndufa5/Atp6v1g1/Tcirg1/Cox17/Uqcrh/Cox7b/Ndufa2/Ndufs4/Atp5mf/Ndufab1/Ndufc2/Cox6b1/Ndufa7/Uqcrb/Cox7a2/Ndufb3,7,Omit S3,FALSE,TRUE,50,1,1
S3,2,3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,176,-0.5345026045146899,-2.3444900938271007,1.3005283564653968e-13,3.251320891163492e-12,1.5058749390651965e-12,1483,"tags=36%, list=11%, signal=32%",Btg1/Gem/Nampt/Nr4a2/Bcl6/Klf4/Vegfa/Btg3/Ninj1/Il1b/Maff/Cdkn1a/Dnajb4/Rcan1/Nfkbie/Rela/Tgif1/Clcf1/Cflar/Areg/Dusp1/Irs2/Rel/Ptgs2/Il18/Plek/Gch1/Il6/Litaf/Ets2/Dennd5a/Pde4b/Cd44/Nfkb2/Marcks/Nfe2l2/Mcl1/Eif1/Nfkb1/Plau/Ccl5/Sat1/Id2/Bcl2a1d/Fosb/Nfil3/B4galt1/Tnfaip2/Nr4a3/Ehd1/Cd83/Abca1/Cxcl10/Cebpb/Ccrl2/Csf1/Nr4a1/Rnf19b/Plaur/Tnfaip3/Kdm6b/Il1a/Trib1,7,Omit S3,FALSE,TRUE,49,2,2
S3,2,3,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,145,-0.4850529902985704,-2.0798644503082486,2.4884135571087357e-8,4.14735592851456e-7,1.9208806405751646e-7,2319,"tags=37%, list=18%, signal=30%",P2ry2/Msr1/Rgs1/Cd48/Osm/Ly6e/Calcrl/Nfkbia/Lcp2/Ahr/Gpr132/Best1/Ccl24/Stab1/Atp2c1/Bst2/Nampt/Cxcl9/Cd82/Ccl7/Il1b/Mefv/Cdkn1a/Selenos/Sri/Ebi3/Rela/Cd14/Emp3/Il10ra/Atp2a2/Il18/Tnfrsf1b/Gch1/Tpbg/Il6/Clec5a/Pde4b/C3ar1/Dcbld2/Lyn/Nfkb1/Cybb/Ccl5/Itga5/Ptafr/Abca1/Cxcl10/Ccrl2/Csf1/Nlrp3/Plaur/Il1a,7,Omit S3,FALSE,TRUE,48,3,3
S3,2,3,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,136,-0.4856825027100746,-2.07014859128673,6.232210268277344e-8,7.790262835346679e-7,3.60812173426583e-7,2820,"tags=40%, list=21%, signal=32%",Nme1/Fyb1/Tapbp/Fas/Tnf/Was/Prkcg/Csk/Rps9/Rps3a1/Ube2d1/Bcl10/Ifnar2/H2-Ob/Lcp2/Il2rg/Cd80/Eif3j1/Srgn/Stab1/Dars1/Brca1/Ube2n/Cxcl9/Tgfb1/Hcls1/Ccr1/Ccl7/Psmb10/Cd74/Il1b/Tlr6/Cxcl13/Ifngr1/H2-DMb2/Eif3d/Ctss/Ltb/Cd47/Ncf4/Il18/Ccnd3/H2-Oa/Il6/Cd86/Lyn/Ccl5/Ly86/Fcgr2b/Ccr5/B2m/Klrd1/Csf1/Nlrp3,7,Omit S3,FALSE,TRUE,47,4,4
S3,2,3,HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,146,-0.4576670895248784,-1.9656689269063177,8.125845312119169e-7,6.771537760099308e-6,3.136291173098627e-6,2042,"tags=33%, list=15%, signal=28%",Ctso/Casp9/Ctsb/Prkcd/Itgam/Lcp2/Dgkh/Pim1/S100a9/Cp/Ppp2cb/Ctsl/C3/Apoc1/Fdx1/Sirt6/Notch4/C1qa/Maff/Pfn1/Gnai2/Lrp1/Dock4/C1qc/Ctss/Psmb9/Grb2/Gngt2/Lap3/S100a13/Casp4/Lamp2/Atox1/Plek/Gp9/Il6/Timp2/Lyn/Cpq/Hspa5/Ccl5/Fcer1g/Gng2/Ehd1/Cebpb/Plaur/Ang/Tnfaip3,7,Omit S3,FALSE,TRUE,46,5,5
S3,2,3,HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,92,-0.47504996552716694,-1.9114159942647768,3.9099653175118565e-5,2.1722029541732535e-4,1.0060729471960332e-4,2527,"tags=37%, list=19%, signal=30%",Dnm1l/Scamp3/Golga4/Ppt1/Tsg101/Cog2/Zw10/Uso1/Vamp4/Copb2/Lman1/Copb1/Gosr2/Mapk1/Clta/Adam10/Rps6ka3/Bnip3/Ap3s1/Atp7a/Arf1/Scamp1/M6pr/Dst/Ap2m1/Rer1/Anp32e/Sec22b/Tmed10/Lamp2/Snap23/Tmx1/Bet1/Abca1,7,Omit S3,FALSE,TRUE,45,6,6
S3,2,3,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,192,-0.4131381300589057,-1.8269240182663544,6.523826019794275e-7,6.523826019794274e-6,3.021561524957348e-6,2908,"tags=39%, list=22%, signal=31%",Fbl/Mad2l1/Gspt1/Ddx18/Acp1/Nme1/Rpl18/Eif4a1/Hprt1/Hnrnpa2b1/Pwp1/Smarcc1/Eef1b2/Hdgf/Psma7/Psmc6/Rpl6/Clns1a/H2az1/Cyc1/Phb1/Eif3j1/Sf3a1/Rps10/Cad/Hnrnpu/Cct5/Cox5a/Hdac2/Psmc4/Hnrnpr/Prdx3/Hspd1/Bub3/Psmb2/Psmd8/Glo1/Cct4/Srsf1/Ywhaq/Erh/Xpo1/Cct3/Snrpd1/Psmb3/Snrpd3/Ap3s1/Eif3d/Snrpg/Vbp1/Mrpl23/Canx/Snrpa/Psma6/Snrpb2/Psma2/Ssbp1/Cct7/Prps2/Ube2e1/Vdac3/Cbx3/Snrpd2/Eif4e/Ccna2/Hspe1/Txnl4a/Hnrnpa3/Ywhae/Rpl22/Ndufab1/Pgk1/Odc1/Ifrd1/Hnrnpc,7,Omit S3,FALSE,TRUE,44,7,7
S3,2,3,HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,163,-0.4096181965224889,-1.7871189599110455,1.6438351257742023e-5,1.1741679469815733e-4,5.4382515439146546e-5,2440,"tags=36%, list=18%, signal=29%",Myh9/Sap30/Pfkp/Ddit3/Plin2/Slc2a3/Ugp2/Plac8/Rora/Tpst2/Gcnt2/Sdc4/Anxa2/Ero1a/Pim1/Nedd4l/Cp/Fosl2/Csrp2/Pgm2/Noct/Grhpr/Btg1/Rragd/Vegfa/Klf7/Bnip3l/Maff/Cdkn1a/Casp6/Foxo3/Atp7a/Slc2a1/Eno3/Fam162a/Lxn/S100a4/Ids/Dusp1/Irs2/Prkca/Car12/Tpbg/Il6/Tes/Mxi1/Aldoa/Glrx/Hspa5/Pgk1/Tpi1/Slc2a5/Nfil3/Pfkl/Mif/P4ha1/Plaur/Tnfaip3,7,Omit S3,FALSE,TRUE,43,8,8
S3,2,3,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,95,-0.4264135845863972,-1.7262839889990371,6.905964647484531e-4,0.00287748526978522,0.00133273001968999,2931,"tags=42%, list=22%, signal=33%",Map2k6/Prkar2a/Ralb/Them4/Cxcr4/Tsc2/Actr3/Dapp1/Pin1/Ddit3/Pla2g12a/Cdk1/Ppp1ca/Il2rg/Grk2/Tnfrsf1a/Cab39l/Ywhab/Ube2n/Mapk1/Csnk2b/Camk4/Pfn1/Cdkn1a/Mknk2/Rps6ka3/Slc2a1/Calr/Arpc3/Arf1/Grb2/Ap2m1/Hsp90b1/Gsk3b/Eif4e/Arhgdia/Actr2/Rac1/Nfkbib/Pten,7,Omit S3,FALSE,TRUE,42,9,9
S3,2,3,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,70,-0.44930674541000154,-1.7250941300873874,0.00109810071082856,0.00379291464173779,0.00175671836038381,1928,"tags=40%, list=15%, signal=34%",Il2rg/Il13ra1/Tnfrsf1a/Pim1/Tnfrsf21/Il10rb/Ptpn1/Ptpn2/Cxcl9/Tgfb1/Ccr1/Ccl7/Il1b/Hax1/Ebi3/Cxcl13/Ifngr1/Crlf2/Il1r2/Grb2/Cd14/Ltb/Tnfrsf1b/Il6/Cd44/Il17ra/Cxcl10/Csf1,7,Omit S3,FALSE,TRUE,41,10,10
S3,2,3,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,58,0.42187837221174507,1.6854789459002286,0.00209521515641597,0.00616239751887052,0.00285416306137161,2366,"tags=40%, list=18%, signal=33%",Myc/Mcm5/Nop2/Nop56/Pprc1/Grwd1/Ung/Rrp9/Tmem97/Gnl3/Mcm4/Tbrg4/Ppan/Bysl/Wdr43/Mphosph10/Noc4l/Mrto4/Nip7/Srm/Cdk4/Plk4/Sord,7,Omit S3,FALSE,TRUE,1,50,11
S3,2,3,HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,192,-0.38002908888975206,-1.6805136578257145,3.0819032211604035e-5,1.926189513225252e-4,8.921298798095905e-5,2609,"tags=33%, list=20%, signal=27%",Actr3/Psmb5/Elovl5/Hprt1/Gmps/Psmg1/Acly/Idi1/Dapp1/Sdf2l1/Cyb5b/Psmc6/Ddit3/Slc2a3/Hmgcs1/Uso1/Pno1/Immt/Atp5mc1/Ufm1/Serp1/Ero1a/Psmc4/Hspd1/Ssr1/Nampt/Tcea1/Uchl5/Nherf1/Xbp1/Bub1/Cdkn1a/Slc7a5/Slc2a1/Psma3/Calr/Egln3/M6pr/Canx/Atp2a2/Hsp90b1/Gsk3b/Atp6v1d/Tes/Sec11a/Ebp/Hspe1/Fads1/Actr2/Aldoa/Ccng1/Glrx/Rab1a/Nfkbib/Hspa5/Slc7a11/Pgk1/Tpi1/Nfil3/Cacybp/Pfkl/Ifrd1/Stip1/P4ha1,7,Omit S3,FALSE,TRUE,40,11,12
S3,2,3,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,141,-0.3922533787538973,-1.6787499868638047,3.0826989124097025e-4,0.00154134945620485,7.138881691896153e-4,3000,"tags=38%, list=23%, signal=29%",Pmaip1/Etf1/Rhob/Ppp2r5b/Casp1/Eno2/Fas/Dnm1l/Hspb1/Casp3/Tnf/Ctnnb1/Ppt1/Ddit3/Dnaja1/Casp9/Ptk2/Bcl10/Ppp3r1/Diablo/Dnajc3/Brca1/Bax/Dap3/Smad7/Btg3/Il1b/Bnip3l/Cdkn1a/Casp6/Casp8/Pdcd4/Gpx4/Wee1/Ifngr1/Rela/Txnip/Cflar/Cd14/Bcap31/Casp4/Il18/Gch1/Il6/Ebp/Cd44/Timp2/Top2a/Mcl1/Sat1/H1f0/Hmgb2/Il1a,7,Omit S3,FALSE,TRUE,39,12,13
S3,2,3,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,129,-0.3739275917611323,-1.5823950893021406,0.00250655526652611,0.00696265351812808,0.00322480794523827,2598,"tags=31%, list=20%, signal=25%",Eci2/Sdhd/Elovl5/Idi1/Hsp90aa1/Hsd17b4/Hadhb/Mcee/Sdhc/Hmgcs1/Eci1/Ube2l6/Suclg1/H2az1/D2hgdh/Uros/Rap1gds1/Ech1/Kmt5a/Grhpr/Auh/Cpox/Sdha/Idh3g/Hsd17b11/Nsdhl/Hsdl2/Eno3/Dld/Ltc4s/Mdh1/S100a10/Serinc1/Aldoa/Ostc/Odc1/Mif/Hsph1/Ywhah/Glul,7,Omit S3,FALSE,TRUE,38,13,14
S3,2,3,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,86,-0.3959700685913132,-1.5715905794495693,0.00479654860963758,0.01090124684008542,0.00504899853646061,1797,"tags=27%, list=14%, signal=23%",Ube2i/Srp19/Lman1/Appbp2/Itgav/Rps6ka3/Ell2/Mertk/Uap1/Ngly1/Abhd2/Dnajb9/Cenpn/Ccnd3/Fads1/Ube2j1/Vapa/Sat1/B4galt1/B2m/H1f0/Tmem50a/Selenop,7,Omit S3,FALSE,TRUE,37,14,15
S3,2,3,HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,183,-0.35686165760965893,-1.5703345076553634,0.00113787439252133,0.00379291464173779,0.00175671836038381,2067,"tags=26%, list=16%, signal=22%",Perp/Baiap2/Abhd4/Cdkn2b/Ptpn14/Stom/Hint1/Rb1/Rps12/Tgfa/Ei24/Btg1/Tgfb1/Slc3a2/Cd82/Rchy1/H2aj/Bax/Klf4/Zbtb16/Ninj1/Prmt2/Cdkn1a/Mknk2/Hspa4l/Rxra/Foxo3/Iscu/Txnip/Fam162a/S100a4/S100a10/Gm2a/Ccnd3/Pitpnc1/Cd81/Rps27l/Cebpa/Ccng1/H2ac25/Slc7a11/Sat1/Vamp8/Rpl36/Zfp36l1/Rnf19b/Il1a/H1f2,7,Omit S3,FALSE,TRUE,36,15,16
S3,2,3,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,165,-0.35981833007573594,-1.5687526569525392,8.690414570736918e-4,0.00334246714259112,0.00154809004498957,2032,"tags=28%, list=15%, signal=24%",Ube2l6/Ly6e/Nfkbia/Ifnar2/Lcp2/Parp12/Pim1/Epsti1/Ptpn1/Ptpn2/Bst2/Btg1/Nampt/Psmb2/Cxcl9/Ccl7/Psmb10/Cd74/Peli1/Cdkn1a/Casp8/Sri/Psmb8/Psma3/Txnip/Gpr18/Psmb9/Marchf1/Il10ra/Lap3/Casp4/Psma2/Ptgs2/Gch1/Il6/Fcgr1/Pde4b/Cd86/Nfkb1/Ccl5/Vamp8/B2m/Tnfaip2/Cxcl10/Vcam1/Tnfaip3,7,Omit S3,FALSE,TRUE,35,16,17
S3,2,3,HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,185,-0.3541073525634419,-1.5653265018708198,6.493546693678633e-4,0.00287748526978522,0.00133273001968999,2350,"tags=31%, list=18%, signal=26%",Reep5/Ppm1b/Ubqln1/Ddt/Chchd10/Sult1a1/Sdhc/Plin2/Atp5po/Apoe/Immt/Taldo1/Cat/Vegfb/Suclg1/Cyc1/Rtn3/Enpp2/Cmpk1/Stom/Ech1/Cd302/Atp1b3/Prdx3/C3/Cox8a/Dhrs7b/Dram2/Bcl6/Uqcr11/Etfb/Idh3g/Mtarc2/Uqcrq/Pdcd4/Gpx4/Ubc/Ifngr1/Ndufb7/Dld/Scp2/Agpat3/Dnajb9/Ltc4s/Aplp2/Ndufs3/Ghitm/Dnajc15/Dhrs7/Uqcr10/Ndufa5/Ucp2/Aldoa/Cox7b/Ndufab1/Sqor/Pfkl/Abca1,7,Omit S3,FALSE,TRUE,34,17,18
S3,2,3,HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,27,-0.49937186904803954,-1.5580058165272834,0.01850131346296531,0.0385444030478444,0.01785214456952793,1037,"tags=26%, list=8%, signal=24%",Skp1/Tcf7l2/Prkca/Rbx1/Psenen/St3gal6/Notch2,7,Omit S3,FALSE,TRUE,33,18,19
S3,2,3,HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,162,-0.35662361794111574,-1.5576294742875965,0.0012176263727836,0.00380508241494877,0.00176235396060785,2398,"tags=30%, list=18%, signal=25%",Sap30/Ndufv3/Pfkp/Cog2/Sdhc/Ugp2/Cdk1/Taldo1/Prps1/Il13ra1/Ero1a/Copb2/Pgm2/Tgfa/Psmc4/Ppp2cb/Rragd/Vegfa/Hax1/Casp6/Kif20a/Mertk/Nsdhl/Dld/Fam162a/Irs2/Stmn1/Mdh1/Egln3/Arpp19/Gnpda1/Hmmr/Tpbg/Bpnt1/Cyb5a/Mxi1/Cd44/Aldoa/Glrx/Fkbp4/Cenpa/Hspa5/Pgk1/Tpi1/B4galt1/Mif/Pgam1/P4ha1/Ang,7,Omit S3,FALSE,TRUE,32,19,20
S3,2,3,HALLMARK_COAGULATION,HALLMARK_COAGULATION,85,-0.39171562770228874,-1.552761738494043,0.00631119712575451,0.01371999375164025,0.00635452342181233,2042,"tags=29%, list=15%, signal=25%",Ctso/Casp9/Ctsb/Thbs1/Pef1/Ctsl/C3/Apoc1/Furin/Sparc/Sirt2/Klf7/C1qa/Gng12/Maff/Lrp1/Iscu/S100a13/Lamp2/Plek/Gp9/Rac1/Plau/Cpq/Ang,7,Omit S3,FALSE,TRUE,31,20,21
S3,2,3,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,107,-0.3708819140098655,-1.5333700590899384,0.00436525922999046,0.01039347435712014,0.00481381970224512,2085,"tags=29%, list=16%, signal=25%",Mtrex/Cks1b/Srprb/Pop4/Serp1/Ero1a/Rps14/Atp6v0d1/Ywhaz/Dnajc3/Ssr1/Gosr2/Pdia5/Hyou1/Vegfa/Xbp1/Slc7a5/Calr/Spcs1/Dnajb9/Yif1a/H2ax/Pdia6/Hsp90b1/Cebpg/Dnaja4/Sec11a/Eif4e/Hspa5/Herpud1/Cebpb,7,Omit S3,FALSE,TRUE,30,21,22
S3,2,3,HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,145,-0.35297894281556286,-1.5135425810231131,0.00311335677222084,0.00819304413742326,0.00379467307417498,1726,"tags=34%, list=13%, signal=30%",Pole4/Nme4/Taf10/Nme3/Polr2a/Nme1/Nt5c3/Pold4/Mpc2/Taf13/Rad52/Hprt1/Polr3gl/Zwint/Tsg101/Cant1/Gtf2a2/Nudt9/Taf6/Edf1/Hcls1/Dguok/Polr2c/Polb/Dctn4/Gpx4/Gtf2h5/Ago4/Polr2j/Nt5c/Ercc1/Polr2f/Rpa3/Eif1b/Gtf2h3/Bcap31/Polr2i/Sdcbp/Rala/Supt4a/Arl6ip1/Rbx1/Pde4b/Polr1h/Cox17/Polr2g/Polr2k/Cetn2/Taf12/Dad1,7,Omit S3,FALSE,TRUE,29,22,23
